1576447710.000000
4.000000
36.89
36.89
36.89
36.89
36.89
36.89
36.89
36.89
36.89
36.89
36.89
36.89
36.89
36.89
36.89
36.89
36.84
36.84
36.84
36.84
36.87
36.87
36.87
36.87
36.87
36.87
36.87
36.87
36.87
36.87
36.87
36.87
36.84
36.84
36.84
36.84
36.84
36.84
36.84
36.84
36.83
36.83
36.83
36.83
36.81
36.81
36.81
36.81
36.79
36.79
36.79
36.79
36.79
36.79
36.79
36.79
36.73
36.73
36.73
36.73
36.75
36.75
36.75
36.75
36.73
36.73
36.73
36.73
36.73
36.73
36.73
36.73
36.73
36.73
36.73
36.73
36.71
36.71
36.71
36.71
36.71
36.71
36.71
36.71
36.68
36.68
36.68
36.68
36.66
36.66
36.66
36.66
36.66
36.66
36.66
36.66
36.65
36.65
36.65
36.65
36.65
36.65
36.65
36.65
36.63
36.63
36.63
36.63
36.61
36.61
36.61
36.61
36.61
36.61
36.61
36.61
36.59
36.59
36.59
36.59
36.57
36.57
36.57
36.57
36.59
36.59
36.59
36.59
36.53
36.53
36.53
36.53
36.50
36.50
36.50
36.50
36.49
36.49
36.49
36.49
36.47
36.47
36.47
36.47
36.43
36.43
36.43
36.43
36.41
36.41
36.41
36.41
36.45
36.45
36.45
36.45
36.43
36.43
36.43
36.43
36.45
36.45
36.45
36.45
36.45
36.45
36.45
36.45
36.47
36.47
36.47
36.47
36.49
36.49
36.49
36.49
36.49
36.49
36.49
36.49
36.50
36.50
36.50
36.50
36.53
36.53
36.53
36.53
36.53
36.53
36.53
36.53
36.55
36.55
36.55
36.55
36.59
36.59
36.59
36.59
36.65
36.65
36.65
36.65
36.66
36.66
36.66
36.66
36.66
36.66
36.66
36.66
36.68
36.68
36.68
36.68
36.39
36.39
36.39
36.39
35.77
35.77
35.77
35.77
35.50
35.50
35.50
35.50
35.45
35.45
35.45
35.45
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.45
35.45
35.45
35.45
35.49
35.49
35.49
35.49
35.47
35.47
35.47
35.47
35.45
35.45
35.45
35.45
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.43
35.47
35.47
35.47
35.47
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.39
35.39
35.39
35.39
35.39
35.39
35.39
35.39
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.43
35.43
35.43
35.43
35.47
35.47
35.47
35.47
35.45
35.45
35.45
35.45
35.41
35.41
35.41
35.41
35.39
35.39
35.39
35.39
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.37
35.37
35.37
35.37
35.41
35.41
35.41
35.41
35.37
35.37
35.37
35.37
35.39
35.39
35.39
35.39
35.34
35.34
35.34
35.34
35.39
35.39
35.39
35.39
35.39
35.39
35.39
35.39
35.37
35.37
35.37
35.37
35.37
35.37
35.37
35.37
35.37
35.37
35.37
35.37
35.39
35.39
35.39
35.39
35.37
35.37
35.37
35.37
35.39
35.39
35.39
35.39
35.37
35.37
35.37
35.37
35.37
35.37
35.37
35.37
35.39
35.39
35.39
35.39
35.37
35.37
35.37
35.37
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.39
35.39
35.39
35.39
35.41
35.41
35.41
35.41
35.37
35.37
35.37
35.37
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
35.41
